customer,recency,T,monetary_value,frequency,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,expected_monetary_value,pred_nb_purchases,pred_revenue
'C56852547',172,179,44.251555555555555,74,74,74,74,74,74,74,74,74,39.830729851359294,74.20815803294794,2955.7650953773273
'C1815102713',156,179,199.31157894736847,37,37,37,37,37,37,37,37,37,82.4840357638881,35.867922755892906,2958.5310233734463
'C997029022',178,179,35.455104417670675,82,82,82,82,82,82,82,82,82,35.92608299993199,82.36243627990028,2958.9597218683075
'C1361248894',176,179,58.219166666666645,65,65,65,65,65,65,65,65,65,45.301763886302524,65.38041972836723,2961.848337321848
'C929919235',167,179,42.860769230769215,77,77,77,77,77,77,77,77,77,39.280977528340244,75.40857018035469,2962.122350698781
'C645521146',168,179,45.50760000000001,74,74,74,74,74,74,74,74,74,40.38506534736434,73.34732604569189,2962.136555409705
'C469767739',179,179,29.841388888888883,89,89,89,89,89,89,89,89,89,33.17298554010438,89.35496031183398,2964.170806361069
'C2129810887',179,179,51.39311904761905,69,69,69,69,69,69,69,69,69,42.724035708446145,69.3922572909117,2964.717278386594
'C142595093',177,179,65.28134920634919,62,62,62,62,62,62,62,62,62,47.86548537484718,62.39558442682927,2986.594933837439
'C1761368684',175,175,30.30081439393939,87,87,87,87,87,87,87,87,87,33.43109340488424,89.34180294291508,2986.7941591453555
'C1407087523',177,179,39.30918749999999,79,79,79,79,79,79,79,79,79,37.69755208678383,79.35990989203161,2991.674336757333
'C1325422547',175,179,32.87040229885058,86,86,86,86,86,86,86,86,86,34.67843943879162,86.30325252029503,2992.8621158957917
'C1838494462',175,178,48.79451388888889,71,71,71,71,71,71,71,71,71,41.708918198750354,71.76421825482826,2993.2079087878988
'C928090253',173,179,190.52249999999995,37,37,37,37,37,37,37,37,37,79.99541873202578,37.42675306034089,2993.968782842097
'C823847346',178,179,33.72674418604651,85,85,85,85,85,85,85,85,85,35.09594489283168,85.35658903604451,2995.670145049099
'C426715237',175,179,29.94197802197802,90,90,90,90,90,90,90,90,90,33.20413554291623,90.28954073443397,2997.9861486538016
'C49864446',179,179,44.08131578947368,75,75,75,75,75,75,75,75,75,39.78124274021272,75.38107080231396,2998.752675604013
'C1355509614',176,176,49.35373239436619,70,70,70,70,70,70,70,70,70,41.90479431394169,71.58205660788796,2999.631358722476
'C321375878',177,179,26.784062500000015,95,95,95,95,95,95,95,95,95,31.527625508714586,95.32555935068604,3005.3885366171753
'C846596637',150,159,42.15521428571427,69,69,69,69,69,69,69,69,69,38.80565919579545,77.4629848089441,3006.002188784965
'C2096367617',179,179,47.363513513513524,73,73,73,73,73,73,73,73,73,41.16718890156366,73.38479993489996,3021.0459214234834
'C1655037147',179,179,48.9423287671233,72,72,72,72,72,72,72,72,72,41.815925554295646,72.38666439233336,3026.915369353595
'C1593769010',179,179,28.517819148936166,93,93,93,93,93,93,93,93,93,32.442198990179364,93.34749851967948,3028.398122210915
'C1142956269',177,177,38.46386831275721,80,80,80,80,80,80,80,80,80,37.31744828801099,81.27375210719724,3032.9290414329575
'C1545573016',177,179,40.51443750000001,79,79,79,79,79,79,79,79,79,38.2489675237707,79.35990989203161,3035.4346161496865
'C1732568163',177,179,42.788461538461576,77,77,77,77,77,77,77,77,77,39.248355608445685,77.36414825019331,3036.415601868098
'C611182051',151,179,315.63971698113204,52,52,52,52,52,52,52,52,52,136.0386248358347,22.344179855264944,3039.671500594803
'C971766834',162,179,73.70853846153848,64,64,64,64,64,64,64,64,64,51.50701290580427,59.046338036506334,3041.300495286813
'C1319350044',179,179,28.819095744680855,93,93,93,93,93,93,93,93,93,32.592293921284316,93.34749851967948,3042.409108570046
'C594146637',179,179,54.16085714285714,69,69,69,69,69,69,69,69,69,43.89800753702271,69.3922572909117,3046.1818335674607
'C236932311',179,179,40.92487499999999,79,79,79,79,79,79,79,79,79,38.43674729843843,79.37361174417187,3050.863456775099
'C306641104',168,179,40.60390243902439,81,81,81,81,81,81,81,81,81,38.31639395204199,79.76512506565244,3056.3119556494385
'C1612487865',170,179,26.983989898989897,98,98,98,98,98,98,98,98,98,31.555601208584832,96.8657647434821,3056.657443009918
'C499760818',179,179,37.04761904761903,83,83,83,83,83,83,83,83,83,36.671570288831695,83.3661517572889,3057.16769387683
'C1670779713',160,164,32.32591463414634,81,81,81,81,81,81,81,81,81,34.47770294743219,88.69140824554535,3057.876027479351
'C835284421',175,179,33.81136363636363,87,87,87,87,87,87,87,87,87,35.12153522366161,87.29987685826667,3066.105700098934
'C1577983313',166,179,60.10835937499998,127,127,127,127,127,127,127,127,127,50.01826659369241,61.31013068425726,3066.626461459301
'C1728647108',142,142,41.786015625000005,63,63,63,63,63,63,63,63,63,38.528925172178674,79.78727207485241,3074.1178354642498
'C1191069340',174,179,35.79651162790698,85,85,85,85,85,85,85,85,85,36.08059220531938,85.26550155662039,3076.429790846445
'C1165343027',163,179,68.58528606965173,66,66,66,66,66,66,66,66,66,49.66743473422726,61.97832369745548,3078.3043471801807
'C55178455',166,179,60.6271875,127,127,127,127,127,127,127,127,127,50.31685802885705,61.31013068425726,3084.933141370445
'C840054516',174,179,52.54506944444446,71,71,71,71,71,71,71,71,71,43.32599495484264,71.32613874136172,3090.275927256644
'C642158646',175,179,32.03683150183151,90,90,90,90,90,90,90,90,90,34.230614422818824,90.28954073443397,3090.666455293803
'C1775611696',179,179,41.01884773662553,80,80,80,80,80,80,80,80,80,38.49436089724087,80.37174682902761,3093.8590283782632
'C435572486',175,179,41.107160493827166,80,80,80,80,80,80,80,80,80,38.535040832482416,80.32282683440988,3095.243411844399
'C300052027',179,179,40.043048780487815,81,81,81,81,81,81,81,81,81,38.05631336909427,81.36988185814356,3096.63772279969
'C609359335',177,179,74.73852459016395,60,60,60,60,60,60,60,60,60,51.33127043163264,60.39973174323455,3100.394964110039
'C937166633',173,179,30.933118279569886,92,92,92,92,92,92,92,92,92,33.6601007596457,92.13876973315772,3101.4002730878824
'C1648492699',168,179,33.47537931034482,144,144,144,144,144,144,144,144,144,34.60375935975678,89.80314143165502,3107.5262958511944
'C1966964007',178,179,32.433351648351646,90,90,90,90,90,90,90,90,90,34.42490942233701,90.34683323857908,3110.1815508330715
'C274747841',178,179,50.21331081081081,73,73,73,73,73,73,73,73,73,42.415350076651634,73.3799501693667,3112.436275040941
'C594793398',178,179,38.00764705882352,84,84,84,84,84,84,84,84,84,37.12756665698184,84.35853863490343,3132.0272662529546
'C353418507',167,179,31.204722222222212,107,107,107,107,107,107,107,107,107,33.60108387764714,93.35632804912049,3136.87380928764
'C1101433185',170,179,34.63616666666666,89,89,89,89,89,89,89,89,89,35.50904181423319,88.42564162078465,3139.9098057628407
'C1982277917',177,179,71.50179894179894,62,62,62,62,62,62,62,62,62,50.34290290938728,62.39558442682927,3141.1748487743425
'C1080813886',161,161,37.87666666666665,76,76,76,76,76,76,76,76,76,37.02740270575315,84.85544542497186,3141.9767495264914
'C1965185304',176,179,38.44117647058823,84,84,84,84,84,84,84,84,84,37.33252970217468,84.33425234368322,3148.4109805312487
'C1216919532',174,179,30.76100000000001,94,94,94,94,94,94,94,94,94,33.54483088570934,94.21815564338445,3160.532097420772
'C892586401',167,178,32.749322916666664,95,95,95,95,95,95,95,95,95,34.53122799760947,91.91440207068693,3173.9171741668383
'C1480367576',177,179,37.410057471264366,86,86,86,86,86,86,86,86,86,36.85132900626603,86.3449816400006,3181.9273264556614
'C1746579125',168,179,32.60359154929577,141,141,141,141,141,141,141,141,141,34.0943835194706,93.40201693515309,3184.484186879197
'C1177478758',169,179,28.619906832298145,160,160,160,160,160,160,160,160,160,31.470084965032655,101.39458915346624,3190.8963356541612
'C34948851',179,179,62.948529411764696,67,67,67,67,67,67,67,67,67,47.43467586186529,67.39598545944294,3196.906724659662
'C1837200499',176,179,57.679859154929574,70,70,70,70,70,70,70,70,70,45.46572147806752,70.36859654132924,3199.359011150581
'C1055224400',179,179,37.03937500000001,87,87,87,87,87,87,87,87,87,36.67592601090243,87.3586909708817,3203.9608864573474
'C1259389151',174,179,163.32437984496124,42,42,42,42,42,42,42,42,42,75.64905560283549,42.42005367192071,3209.0369989023957
'C363006417',177,179,39.03790697674418,85,85,85,85,85,85,85,85,85,37.622616277392794,85.3471234490441,3210.982075902659
'C1595099029',169,179,38.63062499999998,87,87,87,87,87,87,87,87,87,37.4421638154096,85.95885428812505,3218.485503640902
'C1049957303',168,178,29.162500000000016,159,159,159,159,159,159,159,159,159,31.822803177201326,101.26319805667804,3222.478820851621
'C764316727',176,179,56.797847222222224,71,71,71,71,71,71,71,71,71,45.159608133317896,71.36620590841723,3222.869892785798
'C158030246',153,153,28.756529411764713,84,84,84,84,84,84,84,84,84,32.75384438365305,98.58988977755602,3229.197907575577
'C711451919',173,179,30.414234693877564,97,97,97,97,97,97,97,97,97,33.32462324972342,97.08897153430546,3235.4533980838514
'C343535530',179,179,43.7241463414634,81,81,81,81,81,81,81,81,81,39.76332193536459,81.36988185814356,3235.536808167945
'C403994735',176,179,150.6866666666667,44,44,44,44,44,44,44,44,44,72.88375109689429,44.42801628278606,3238.0804804833456
'C521129957',179,179,33.13638297872342,93,93,93,93,93,93,93,93,93,34.743151104040905,93.34749851967948,3243.1862462534586
'C662836745',168,179,29.872111111111124,134,134,134,134,134,134,134,134,134,32.532572103953,99.71605162986431,3244.019639570061
'C1877622224',166,179,40.089951923076924,103,103,103,103,103,103,103,103,103,38.30311448918164,84.76200231450945,3246.648678984934
'C1791014902',178,179,59.23732394366196,70,70,70,70,70,70,70,70,70,46.13181975315449,70.38577885889916,3247.0240635041278
'C2144330803',175,179,34.85527173913044,91,91,91,91,91,91,91,91,91,35.60755527831662,91.28602299719358,3250.4721100102524
'C1963238862',179,179,34.930000000000014,91,91,91,91,91,91,91,91,91,35.64437852210878,91.35122949126531,3256.1578024466876
'C680687990',179,179,36.583055555555546,89,89,89,89,89,89,89,89,89,36.4575825422309,89.35496031183398,3257.6658411264534
'C111678629',163,176,47.24361445783133,82,82,82,82,82,82,82,82,82,41.42866965146381,78.76498884320803,3263.1287028864976
'C882083718',167,179,37.967560000000006,124,124,124,124,124,124,124,124,124,37.26645559753203,87.66879582766049,3267.105287000611
'C1149893807',168,179,38.43675824175825,90,90,90,90,90,90,90,90,90,37.36658058686679,87.54981892831586,3271.43736435051
'C1440340988',171,179,45.333475609756114,81,81,81,81,81,81,81,81,81,40.509604477845514,80.99005104561881,3280.8749344985367
'C696720817',172,179,38.53612359550561,88,88,88,88,88,88,88,88,88,37.402930419515215,88.04614665928186,3293.183897203551
'C999723254',168,179,28.264831932773106,118,118,118,118,118,118,118,118,118,31.837673251079792,103.4743630750242,3294.3829614462165
'C599960999',169,179,30.275962732919247,160,160,160,160,160,160,160,160,160,32.51461307771358,101.39458915346624,3296.8058344986885
'C380082625',172,179,29.46343137254904,101,101,101,101,101,101,101,101,101,32.77152910290737,100.80728758609924,3303.6089589130042
'C1196579721',169,179,31.107253086419743,161,161,161,161,161,161,161,161,161,33.031349898696575,100.10295284402575,3306.535661283738
'C651594350',176,176,31.917343750000004,95,95,95,95,95,95,95,95,95,34.11231339520137,96.95789038822981,3307.457943060878
'C548427290',178,178,35.80570652173914,91,91,91,91,91,91,91,91,91,36.07589337827093,91.86098290055777,3313.9670247436916
'C1100361227',168,179,29.286162790697663,128,128,128,128,128,128,128,128,128,32.26624049748655,102.75921401579203,3315.653512766236
'C1018979501',175,179,34.1047894736842,94,94,94,94,94,94,94,94,94,35.219635607812094,94.27524105274979,3320.339636716495
'C744066701',179,179,34.1151052631579,94,94,94,94,94,94,94,94,94,35.22480248002661,94.34563298029705,3323.306286584048
'C1981040988',178,179,46.07365853658536,81,81,81,81,81,81,81,81,81,40.85284411650636,81.36438432758219,3323.9665095702285
'C954359387',168,179,42.93802681992335,86,86,86,86,86,86,86,86,86,39.49727158798698,84.17103215069675,3324.526116697253
'C1153792315',174,179,34.258210526315786,94,94,94,94,94,94,94,94,94,35.29647965120644,94.21815564338445,3325.5692134409205
'C1414374774',174,179,27.495707547169808,105,105,105,105,105,105,105,105,105,31.664972063003596,105.14809327648511,3329.511436077997
'C1423519115',172,179,40.29664772727273,87,87,87,87,87,87,87,87,87,38.24440708127261,87.06040212788155,3329.5734596379943
'C1400578246',168,179,32.86077669902913,102,102,102,102,102,102,102,102,102,34.52558057667417,96.50790246392506,3331.9913628040567
'C524035200',179,179,41.25890804597701,86,86,86,86,86,86,86,86,86,38.693567445736356,86.36055623628398,3341.598007379962
'C844005460',164,179,64.6044888888889,74,74,74,74,74,74,74,74,74,48.813177442599645,68.54920651135052,3346.1045809879597
'C1686098746',160,179,112.88710526315785,56,56,56,56,56,56,56,56,56,64.97893395705682,51.55272131398498,3349.840873567986
'C1199767081',179,179,34.71515789473683,94,94,94,94,94,94,94,94,94,35.52535100103481,94.34563298029705,3351.6617270398583
'C629808856',179,179,35.588936170212754,93,93,93,93,93,93,93,93,93,35.96500440266148,93.34749851967948,3357.2431952377083
'C1096642744',168,179,41.31894444444446,89,89,89,89,89,89,89,89,89,38.764947651775856,86.71926749403642,3361.667864806669
'C1582152156',179,179,28.642,104,104,104,104,104,104,104,104,104,32.28915170307588,104.32697586876138,3368.6295505495727
'C1374783350',136,136,33.1867117117117,73,73,73,73,73,73,73,73,73,34.957998650485784,96.38777222009575,3369.5236111934387
'C1097812196',169,179,30.79221875,159,159,159,159,159,159,159,159,159,32.84833785522679,102.63542279026558,3371.403043728687
'C536412201',166,179,66.39237089201879,70,70,70,70,70,70,70,70,70,49.191898199194796,68.53878480313647,3371.5529247324084
'C1341583263',179,179,89.43211111111115,59,59,59,59,59,59,59,59,59,56.85623178247964,59.41089392069674,3377.8795551594444
'C1873446390',178,179,40.285056179775275,88,88,88,88,88,88,88,88,88,38.25008862165217,88.35073712269742,3379.4235247314705
'C1480064437',169,179,24.512464788732377,141,141,141,141,141,141,141,141,141,29.232950042603868,115.60408258305752,3379.4483708715725
'C813347783',178,178,110.24824074074074,53,53,53,53,53,53,53,53,53,63.045492495312374,53.72016677973457,3386.814371558685
'C560478089',176,179,30.225291262135908,102,102,102,102,102,102,102,102,102,33.15176285227629,102.28679459013513,3390.9875571716575
'C719449879',177,177,33.42762886597938,96,96,96,96,96,96,96,96,96,34.86514663459761,97.42314434358981,3396.6722131428273
'C744126786',178,179,35.041666666666664,95,95,95,95,95,95,95,95,95,35.68545914796553,95.33706431990424,3402.146914074905
'C456338836',174,174,29.85481848184818,100,100,100,100,100,100,100,100,100,32.99069611249787,103.19779878820329,3404.5672193003156
'C788955662',179,179,35.84852631578948,94,94,94,94,94,94,94,94,94,36.09302154321452,94.34563298029705,3405.218963666072
'C499129070',178,179,28.240841121495322,106,106,106,106,106,106,106,106,106,32.03965849396565,106.31552549850139,3406.313129578482
'C727502065',163,179,146.34916666666672,47,47,47,47,47,47,47,47,47,73.09378552767708,46.64307441689307,3409.318877779864
'C810134226',169,179,29.662951167728234,156,156,156,156,156,156,156,156,156,32.167458672726305,106.04092440746662,3411.0670534948767
'C1930072075',168,179,30.6375,115,115,115,115,115,115,115,115,115,33.19661704301625,102.8007591827394,3412.6374343207362
'C1376256048',170,179,51.584124999999986,79,79,79,79,79,79,79,79,79,43.31347411586406,78.81853338937607,3413.904505811108
'C1626218926',179,179,34.71847079037799,96,96,96,96,96,96,96,96,96,35.51848473205007,96.34190179996465,3421.9183681387112
'C154987119',169,179,32.40124999999999,103,103,103,103,103,103,103,103,103,34.276456563609926,99.88559104363895,3423.7241227377954
'C607062277',178,179,36.429999999999986,94,94,94,94,94,94,94,94,94,36.38426442191802,94.3390191620641,3432.4558184969314
'C34111179',179,179,44.49517441860464,85,85,85,85,85,85,85,85,85,40.218793805107865,85.36242145690885,3433.173627280132
'C619451848',178,179,33.04,99,99,99,99,99,99,99,99,99,34.64359128541389,99.32923960847516,3441.1215796869583
'C149511515',174,179,39.27478260869566,91,91,91,91,91,91,91,91,91,37.78532208699599,91.23480827923592,3447.3366163762576
'C1602648292',177,179,28.449351851851848,107,107,107,107,107,107,107,107,107,32.13190707057296,107.29922037510512,3447.7285778378064
'C1214828746',179,179,44.91007751937984,85,85,85,85,85,85,85,85,85,40.416175025267506,85.36242145690885,3450.0225661830787
'C495473039',170,179,38.952765957446815,93,93,93,93,93,93,93,93,93,37.640852468176504,92.20681037007266,3470.7429457010326
'C1644291222',169,179,30.59474522292993,156,156,156,156,156,156,156,156,156,32.74965886910033,106.04092440746662,3472.804100508587
'C649077628',167,179,38.783516949152556,117,117,117,117,117,117,117,117,117,37.69631173650404,92.14873300624777,3473.6673655273953
'C2025967620',166,179,51.52612068965517,115,115,115,115,115,115,115,115,115,44.70834767315796,77.7602354753206,3476.5316427772646
'C1249070059',168,179,35.29269230769231,103,103,103,103,103,103,103,103,103,35.790736763451946,97.14584637568723,3476.921415294964
